%time Sun_profile Power_pv
13301 334.026 2869.57185439
13302 334.026 2869.57185439
13303 334.026 2869.57185439
13304 334.026 2869.57185439
13305 334.026 2869.57185439
13306 334.026 2869.57185439
13307 334.026 2869.57185439
13308 334.026 2869.57185439
13309 334.026 2869.57185439
13310 334.026 2869.57185439
13311 334.026 2869.57185439
13312 334.026 2869.57185439
13313 334.026 2869.57185439
13314 334.026 2869.57185439
13315 334.026 2869.57185439
13316 334.026 2869.57185439
13317 334.026 2869.57185439
13318 334.026 2869.57185439
13319 334.026 2869.57185439
13320 336.833 2892.03282899
13321 336.833 2892.03282899
13322 336.833 2892.03282899
13323 336.833 2892.03282899
13324 336.833 2892.03282899
13325 336.833 2892.03282899
13326 336.833 2892.03282899
13327 336.833 2892.03282899
13328 336.833 2892.03282899
13329 336.833 2892.03282899
13330 336.833 2892.03282899
13331 336.833 2892.03282899
13332 336.833 2892.03282899
13333 336.833 2892.03282899
13334 336.833 2892.03282899
13335 336.833 2892.03282899
13336 336.833 2892.03282899
13337 336.833 2892.03282899
13338 336.833 2892.03282899
13339 336.833 2892.03282899
13340 336.833 2892.03282899
13341 336.833 2892.03282899
13342 336.833 2892.03282899
13343 336.833 2892.03282899
13344 336.833 2892.03282899
13345 336.833 2892.03282899
13346 336.833 2892.03282899
13347 336.833 2892.03282899
13348 336.833 2892.03282899
13349 336.833 2892.03282899
13350 336.833 2892.03282899
13351 336.833 2892.03282899
13352 336.833 2892.03282899
13353 336.833 2892.03282899
13354 336.833 2892.03282899
13355 336.833 2892.03282899
13356 336.833 2892.03282899
13357 336.833 2892.03282899
13358 336.833 2892.03282899
13359 336.833 2892.03282899
13360 336.833 2892.03282899
13361 336.833 2892.03282899
13362 336.833 2892.03282899
13363 336.833 2892.03282899
13364 336.833 2892.03282899
13365 336.833 2892.03282899
13366 336.833 2892.03282899
13367 336.833 2892.03282899
13368 336.833 2892.03282899
13369 336.833 2892.03282899
13370 336.833 2892.03282899
13371 336.833 2892.03282899
13372 336.833 2892.03282899
13373 336.833 2892.03282899
13374 336.833 2892.03282899
13375 336.833 2892.03282899
13376 336.833 2892.03282899
13377 336.833 2892.03282899
13378 336.833 2892.03282899
13379 336.833 2892.03282899
13380 338.85 2908.16196692
13381 338.85 2908.16196692
13382 338.85 2908.16196692
13383 338.85 2908.16196692
13384 338.85 2908.16196692
13385 338.85 2908.16196692
13386 338.85 2908.16196692
13387 338.85 2908.16196692
13388 338.85 2908.16196692
13389 338.85 2908.16196692
13390 338.85 2908.16196692
13391 338.85 2908.16196692
13392 338.85 2908.16196692
13393 338.85 2908.16196692
13394 338.85 2908.16196692
13395 338.85 2908.16196692
13396 338.85 2908.16196692
13397 338.85 2908.16196692
13398 338.85 2908.16196692
13399 338.85 2908.16196692
13400 338.85 2908.16196692
13401 338.85 2908.16196692
13402 338.85 2908.16196692
13403 338.85 2908.16196692
13404 338.85 2908.16196692
13405 338.85 2908.16196692
13406 338.85 2908.16196692
13407 338.85 2908.16196692
13408 338.85 2908.16196692
13409 338.85 2908.16196692
13410 338.85 2908.16196692
13411 338.85 2908.16196692
13412 338.85 2908.16196692
13413 338.85 2908.16196692
13414 338.85 2908.16196692
13415 338.85 2908.16196692
13416 338.85 2908.16196692
13417 338.85 2908.16196692
13418 338.85 2908.16196692
13419 338.85 2908.16196692
13420 338.85 2908.16196692
13421 338.85 2908.16196692
13422 338.85 2908.16196692
13423 338.85 2908.16196692
13424 338.85 2908.16196692
13425 338.85 2908.16196692
13426 338.85 2908.16196692
13427 338.85 2908.16196692
13428 338.85 2908.16196692
13429 338.85 2908.16196692
13430 338.85 2908.16196692
13431 338.85 2908.16196692
13432 338.85 2908.16196692
13433 338.85 2908.16196692
13434 338.85 2908.16196692
13435 338.85 2908.16196692
13436 338.85 2908.16196692
13437 338.85 2908.16196692
13438 338.85 2908.16196692
13439 338.85 2908.16196692
13440 340.036 2917.64190294
13441 340.036 2917.64190294
13442 340.036 2917.64190294
13443 340.036 2917.64190294
13444 340.036 2917.64190294
13445 340.036 2917.64190294
13446 340.036 2917.64190294
13447 340.036 2917.64190294
13448 340.036 2917.64190294
13449 340.036 2917.64190294
13450 340.036 2917.64190294
13451 340.036 2917.64190294
13452 340.036 2917.64190294
13453 340.036 2917.64190294
13454 340.036 2917.64190294
13455 340.036 2917.64190294
13456 340.036 2917.64190294
13457 340.036 2917.64190294
13458 340.036 2917.64190294
13459 340.036 2917.64190294
13460 340.036 2917.64190294
13461 340.036 2917.64190294
13462 340.036 2917.64190294
13463 340.036 2917.64190294
13464 340.036 2917.64190294
13465 340.036 2917.64190294
13466 340.036 2917.64190294
13467 340.036 2917.64190294
13468 340.036 2917.64190294
13469 340.036 2917.64190294
13470 340.036 2917.64190294
13471 340.036 2917.64190294
13472 340.036 2917.64190294
13473 340.036 2917.64190294
13474 340.036 2917.64190294
13475 340.036 2917.64190294
13476 340.036 2917.64190294
13477 340.036 2917.64190294
13478 340.036 2917.64190294
13479 340.036 2917.64190294
13480 340.036 2917.64190294
13481 340.036 2917.64190294
13482 340.036 2917.64190294
13483 340.036 2917.64190294
13484 340.036 2917.64190294
13485 340.036 2917.64190294
13486 340.036 2917.64190294
13487 340.036 2917.64190294
13488 340.036 2917.64190294
13489 340.036 2917.64190294
13490 340.036 2917.64190294
13491 340.036 2917.64190294
13492 340.036 2917.64190294
13493 340.036 2917.64190294
13494 340.036 2917.64190294
13495 340.036 2917.64190294
13496 340.036 2917.64190294
13497 340.036 2917.64190294
13498 340.036 2917.64190294
13499 340.036 2917.64190294
13500 341.386 2928.42912382
13501 341.386 2928.42912382
13502 341.386 2928.42912382
13503 341.386 2928.42912382
13504 341.386 2928.42912382
13505 341.386 2928.42912382
13506 341.386 2928.42912382
13507 341.386 2928.42912382
13508 341.386 2928.42912382
13509 341.386 2928.42912382
13510 341.386 2928.42912382
13511 341.386 2928.42912382
13512 341.386 2928.42912382
13513 341.386 2928.42912382
13514 341.386 2928.42912382
13515 341.386 2928.42912382
13516 341.386 2928.42912382
13517 341.386 2928.42912382
13518 341.386 2928.42912382
13519 341.386 2928.42912382
13520 341.386 2928.42912382
13521 341.386 2928.42912382
13522 341.386 2928.42912382
13523 341.386 2928.42912382
13524 341.386 2928.42912382
13525 341.386 2928.42912382
13526 341.386 2928.42912382
13527 341.386 2928.42912382
13528 341.386 2928.42912382
13529 341.386 2928.42912382
13530 341.386 2928.42912382
13531 341.386 2928.42912382
13532 341.386 2928.42912382
13533 341.386 2928.42912382
13534 341.386 2928.42912382
13535 341.386 2928.42912382
13536 341.386 2928.42912382
13537 341.386 2928.42912382
13538 341.386 2928.42912382
13539 341.386 2928.42912382
13540 341.386 2928.42912382
13541 341.386 2928.42912382
13542 341.386 2928.42912382
13543 341.386 2928.42912382
13544 341.386 2928.42912382
13545 341.386 2928.42912382
13546 341.386 2928.42912382
13547 341.386 2928.42912382
13548 341.386 2928.42912382
13549 341.386 2928.42912382
13550 341.386 2928.42912382
13551 341.386 2928.42912382
13552 341.386 2928.42912382
13553 341.386 2928.42912382
13554 341.386 2928.42912382
13555 341.386 2928.42912382
13556 341.386 2928.42912382
13557 341.386 2928.42912382
13558 341.386 2928.42912382
13559 341.386 2928.42912382
13560 343.909 2948.57906452
13561 343.909 2948.57906452
13562 343.909 2948.57906452
13563 343.909 2948.57906452
13564 343.909 2948.57906452
13565 343.909 2948.57906452
13566 343.909 2948.57906452
13567 343.909 2948.57906452
13568 343.909 2948.57906452
13569 343.909 2948.57906452
13570 343.909 2948.57906452
13571 343.909 2948.57906452
13572 343.909 2948.57906452
13573 343.909 2948.57906452
13574 343.909 2948.57906452
13575 343.909 2948.57906452
13576 343.909 2948.57906452
13577 343.909 2948.57906452
13578 343.909 2948.57906452
13579 343.909 2948.57906452
13580 343.909 2948.57906452
13581 343.909 2948.57906452
13582 343.909 2948.57906452
13583 343.909 2948.57906452
13584 343.909 2948.57906452
13585 343.909 2948.57906452
13586 343.909 2948.57906452
13587 343.909 2948.57906452
13588 343.909 2948.57906452
13589 343.909 2948.57906452
13590 343.909 2948.57906452
13591 343.909 2948.57906452
13592 343.909 2948.57906452
13593 343.909 2948.57906452
13594 343.909 2948.57906452
13595 343.909 2948.57906452
13596 343.909 2948.57906452
13597 343.909 2948.57906452
13598 343.909 2948.57906452
13599 343.909 2948.57906452
13600 343.909 2948.57906452
13601 343.909 2948.57906452
13602 343.909 2948.57906452
13603 343.909 2948.57906452
13604 343.909 2948.57906452
13605 343.909 2948.57906452
13606 343.909 2948.57906452
13607 343.909 2948.57906452
13608 343.909 2948.57906452
13609 343.909 2948.57906452
13610 343.909 2948.57906452
13611 343.909 2948.57906452
13612 343.909 2948.57906452
13613 343.909 2948.57906452
13614 343.909 2948.57906452
13615 343.909 2948.57906452
13616 343.909 2948.57906452
13617 343.909 2948.57906452
13618 343.909 2948.57906452
13619 343.909 2948.57906452
13620 346.327 2967.8781302
13621 346.327 2967.8781302
13622 346.327 2967.8781302
13623 346.327 2967.8781302
13624 346.327 2967.8781302
13625 346.327 2967.8781302
13626 346.327 2967.8781302
13627 346.327 2967.8781302
13628 346.327 2967.8781302
13629 346.327 2967.8781302
13630 346.327 2967.8781302
13631 346.327 2967.8781302
13632 346.327 2967.8781302
13633 346.327 2967.8781302
13634 346.327 2967.8781302
13635 346.327 2967.8781302
13636 346.327 2967.8781302
13637 346.327 2967.8781302
13638 346.327 2967.8781302
13639 346.327 2967.8781302
13640 346.327 2967.8781302
13641 346.327 2967.8781302
13642 346.327 2967.8781302
13643 346.327 2967.8781302
13644 346.327 2967.8781302
13645 346.327 2967.8781302
13646 346.327 2967.8781302
13647 346.327 2967.8781302
13648 346.327 2967.8781302
13649 346.327 2967.8781302
13650 346.327 2967.8781302
13651 346.327 2967.8781302
13652 346.327 2967.8781302
13653 346.327 2967.8781302
13654 346.327 2967.8781302
13655 346.327 2967.8781302
13656 346.327 2967.8781302
13657 346.327 2967.8781302
13658 346.327 2967.8781302
13659 346.327 2967.8781302
13660 346.327 2967.8781302
13661 346.327 2967.8781302
13662 346.327 2967.8781302
13663 346.327 2967.8781302
13664 346.327 2967.8781302
13665 346.327 2967.8781302
13666 346.327 2967.8781302
13667 346.327 2967.8781302
13668 346.327 2967.8781302
13669 346.327 2967.8781302
13670 346.327 2967.8781302
13671 346.327 2967.8781302
13672 346.327 2967.8781302
13673 346.327 2967.8781302
13674 346.327 2967.8781302
13675 346.327 2967.8781302
13676 346.327 2967.8781302
13677 346.327 2967.8781302
13678 346.327 2967.8781302
13679 346.327 2967.8781302
13680 349.658 2994.44484241
13681 349.658 2994.44484241
13682 349.658 2994.44484241
13683 349.658 2994.44484241
13684 349.658 2994.44484241
13685 349.658 2994.44484241
13686 349.658 2994.44484241
13687 349.658 2994.44484241
13688 349.658 2994.44484241
13689 349.658 2994.44484241
13690 349.658 2994.44484241
13691 349.658 2994.44484241
13692 349.658 2994.44484241
13693 349.658 2994.44484241
13694 349.658 2994.44484241
13695 349.658 2994.44484241
13696 349.658 2994.44484241
13697 349.658 2994.44484241
13698 349.658 2994.44484241
13699 349.658 2994.44484241
13700 349.658 2994.44484241
13701 349.658 2994.44484241
13702 349.658 2994.44484241
13703 349.658 2994.44484241
13704 349.658 2994.44484241
13705 349.658 2994.44484241
13706 349.658 2994.44484241
13707 349.658 2994.44484241
13708 349.658 2994.44484241
13709 349.658 2994.44484241
13710 349.658 2994.44484241
13711 349.658 2994.44484241
13712 349.658 2994.44484241
13713 349.658 2994.44484241
13714 349.658 2994.44484241
13715 349.658 2994.44484241
13716 349.658 2994.44484241
13717 349.658 2994.44484241
13718 349.658 2994.44484241
13719 349.658 2994.44484241
13720 349.658 2994.44484241
13721 349.658 2994.44484241
13722 349.658 2994.44484241
13723 349.658 2994.44484241
13724 349.658 2994.44484241
13725 349.658 2994.44484241
13726 349.658 2994.44484241
13727 349.658 2994.44484241
13728 349.658 2994.44484241
13729 349.658 2994.44484241
13730 349.658 2994.44484241
13731 349.658 2994.44484241
13732 349.658 2994.44484241
13733 349.658 2994.44484241
13734 349.658 2994.44484241
13735 349.658 2994.44484241
13736 349.658 2994.44484241
13737 349.658 2994.44484241
13738 349.658 2994.44484241
13739 349.658 2994.44484241
13740 352.532 3017.34895999
13741 352.532 3017.34895999
13742 352.532 3017.34895999
13743 352.532 3017.34895999
13744 352.532 3017.34895999
13745 352.532 3017.34895999
13746 352.532 3017.34895999
13747 352.532 3017.34895999
13748 352.532 3017.34895999
13749 352.532 3017.34895999
13750 352.532 3017.34895999
13751 352.532 3017.34895999
13752 352.532 3017.34895999
13753 352.532 3017.34895999
13754 352.532 3017.34895999
13755 352.532 3017.34895999
13756 352.532 3017.34895999
13757 352.532 3017.34895999
13758 352.532 3017.34895999
13759 352.532 3017.34895999
13760 352.532 3017.34895999
13761 352.532 3017.34895999
13762 352.532 3017.34895999
13763 352.532 3017.34895999
13764 352.532 3017.34895999
13765 352.532 3017.34895999
13766 352.532 3017.34895999
13767 352.532 3017.34895999
13768 352.532 3017.34895999
13769 352.532 3017.34895999
13770 352.532 3017.34895999
13771 352.532 3017.34895999
13772 352.532 3017.34895999
13773 352.532 3017.34895999
13774 352.532 3017.34895999
13775 352.532 3017.34895999
13776 352.532 3017.34895999
13777 352.532 3017.34895999
13778 352.532 3017.34895999
13779 352.532 3017.34895999
13780 352.532 3017.34895999
13781 352.532 3017.34895999
13782 352.532 3017.34895999
13783 352.532 3017.34895999
13784 352.532 3017.34895999
13785 352.532 3017.34895999
13786 352.532 3017.34895999
13787 352.532 3017.34895999
13788 352.532 3017.34895999
13789 352.532 3017.34895999
13790 352.532 3017.34895999
13791 352.532 3017.34895999
13792 352.532 3017.34895999
13793 352.532 3017.34895999
13794 352.532 3017.34895999
13795 352.532 3017.34895999
13796 352.532 3017.34895999
13797 352.532 3017.34895999
13798 352.532 3017.34895999
13799 352.532 3017.34895999
13800 354.926 3036.41542101
13801 354.926 3036.41542101
13802 354.926 3036.41542101
13803 354.926 3036.41542101
13804 354.926 3036.41542101
13805 354.926 3036.41542101
13806 354.926 3036.41542101
13807 354.926 3036.41542101
13808 354.926 3036.41542101
13809 354.926 3036.41542101
13810 354.926 3036.41542101
13811 354.926 3036.41542101
13812 354.926 3036.41542101
13813 354.926 3036.41542101
13814 354.926 3036.41542101
13815 354.926 3036.41542101
13816 354.926 3036.41542101
13817 354.926 3036.41542101
13818 354.926 3036.41542101
13819 354.926 3036.41542101
13820 354.926 3036.41542101
13821 354.926 3036.41542101
13822 354.926 3036.41542101
13823 354.926 3036.41542101
13824 354.926 3036.41542101
13825 354.926 3036.41542101
13826 354.926 3036.41542101
13827 354.926 3036.41542101
13828 354.926 3036.41542101
13829 354.926 3036.41542101
13830 354.926 3036.41542101
13831 354.926 3036.41542101
13832 354.926 3036.41542101
13833 354.926 3036.41542101
13834 354.926 3036.41542101
13835 354.926 3036.41542101
13836 354.926 3036.41542101
13837 354.926 3036.41542101
13838 354.926 3036.41542101
13839 354.926 3036.41542101
13840 354.926 3036.41542101
13841 354.926 3036.41542101
13842 354.926 3036.41542101
13843 354.926 3036.41542101
13844 354.926 3036.41542101
13845 354.926 3036.41542101
13846 354.926 3036.41542101
13847 354.926 3036.41542101
13848 354.926 3036.41542101
13849 354.926 3036.41542101
13850 354.926 3036.41542101
13851 354.926 3036.41542101
13852 354.926 3036.41542101
13853 354.926 3036.41542101
13854 354.926 3036.41542101
13855 354.926 3036.41542101
13856 354.926 3036.41542101
13857 354.926 3036.41542101
13858 354.926 3036.41542101
13859 354.926 3036.41542101
13860 355.873 3043.95452907
13861 355.873 3043.95452907
13862 355.873 3043.95452907
13863 355.873 3043.95452907
13864 355.873 3043.95452907
13865 355.873 3043.95452907
13866 355.873 3043.95452907
13867 355.873 3043.95452907
13868 355.873 3043.95452907
13869 355.873 3043.95452907
13870 355.873 3043.95452907
13871 355.873 3043.95452907
13872 355.873 3043.95452907
13873 355.873 3043.95452907
13874 355.873 3043.95452907
13875 355.873 3043.95452907
13876 355.873 3043.95452907
13877 355.873 3043.95452907
13878 355.873 3043.95452907
13879 355.873 3043.95452907
13880 355.873 3043.95452907
13881 355.873 3043.95452907
13882 355.873 3043.95452907
13883 355.873 3043.95452907
13884 355.873 3043.95452907
13885 355.873 3043.95452907
13886 355.873 3043.95452907
13887 355.873 3043.95452907
13888 355.873 3043.95452907
13889 355.873 3043.95452907
13890 355.873 3043.95452907
13891 355.873 3043.95452907
13892 355.873 3043.95452907
13893 355.873 3043.95452907
13894 355.873 3043.95452907
13895 355.873 3043.95452907
13896 355.873 3043.95452907
13897 355.873 3043.95452907
13898 355.873 3043.95452907
13899 355.873 3043.95452907
13900 355.873 3043.95452907
13901 355.873 3043.95452907
13902 355.873 3043.95452907
13903 355.873 3043.95452907
13904 355.873 3043.95452907
13905 355.873 3043.95452907
13906 355.873 3043.95452907
13907 355.873 3043.95452907
13908 355.873 3043.95452907
13909 355.873 3043.95452907
13910 355.873 3043.95452907
13911 355.873 3043.95452907
13912 355.873 3043.95452907
13913 355.873 3043.95452907
13914 355.873 3043.95452907
13915 355.873 3043.95452907
13916 355.873 3043.95452907
13917 355.873 3043.95452907
13918 355.873 3043.95452907
13919 355.873 3043.95452907
13920 357.231 3054.76263279
13921 357.231 3054.76263279
13922 357.231 3054.76263279
13923 357.231 3054.76263279
13924 357.231 3054.76263279
13925 357.231 3054.76263279
13926 357.231 3054.76263279
13927 357.231 3054.76263279
13928 357.231 3054.76263279
13929 357.231 3054.76263279
13930 357.231 3054.76263279
13931 357.231 3054.76263279
13932 357.231 3054.76263279
13933 357.231 3054.76263279
13934 357.231 3054.76263279
13935 357.231 3054.76263279
13936 357.231 3054.76263279
13937 357.231 3054.76263279
13938 357.231 3054.76263279
13939 357.231 3054.76263279
13940 357.231 3054.76263279
13941 357.231 3054.76263279
13942 357.231 3054.76263279
13943 357.231 3054.76263279
13944 357.231 3054.76263279
13945 357.231 3054.76263279
13946 357.231 3054.76263279
13947 357.231 3054.76263279
13948 357.231 3054.76263279
13949 357.231 3054.76263279
13950 357.231 3054.76263279
13951 357.231 3054.76263279
13952 357.231 3054.76263279
13953 357.231 3054.76263279
13954 357.231 3054.76263279
13955 357.231 3054.76263279
13956 357.231 3054.76263279
13957 357.231 3054.76263279
13958 357.231 3054.76263279
13959 357.231 3054.76263279
13960 357.231 3054.76263279
13961 357.231 3054.76263279
13962 357.231 3054.76263279
13963 357.231 3054.76263279
13964 357.231 3054.76263279
13965 357.231 3054.76263279
13966 357.231 3054.76263279
13967 357.231 3054.76263279
13968 357.231 3054.76263279
13969 357.231 3054.76263279
13970 357.231 3054.76263279
13971 357.231 3054.76263279
13972 357.231 3054.76263279
13973 357.231 3054.76263279
13974 357.231 3054.76263279
13975 357.231 3054.76263279
13976 357.231 3054.76263279
13977 357.231 3054.76263279
13978 357.231 3054.76263279
13979 357.231 3054.76263279
13980 359.65 3074.00641452
13981 359.65 3074.00641452
13982 359.65 3074.00641452
13983 359.65 3074.00641452
13984 359.65 3074.00641452
13985 359.65 3074.00641452
13986 359.65 3074.00641452
13987 359.65 3074.00641452
13988 359.65 3074.00641452
13989 359.65 3074.00641452
13990 359.65 3074.00641452
13991 359.65 3074.00641452
13992 359.65 3074.00641452
13993 359.65 3074.00641452
13994 359.65 3074.00641452
13995 359.65 3074.00641452
13996 359.65 3074.00641452
13997 359.65 3074.00641452
13998 359.65 3074.00641452
13999 359.65 3074.00641452
14000 359.65 3074.00641452
14001 359.65 3074.00641452
14002 359.65 3074.00641452
14003 359.65 3074.00641452
14004 359.65 3074.00641452
14005 359.65 3074.00641452
14006 359.65 3074.00641452
14007 359.65 3074.00641452
14008 359.65 3074.00641452
14009 359.65 3074.00641452
14010 359.65 3074.00641452
14011 359.65 3074.00641452
14012 359.65 3074.00641452
14013 359.65 3074.00641452
14014 359.65 3074.00641452
14015 359.65 3074.00641452
14016 359.65 3074.00641452
14017 359.65 3074.00641452
14018 359.65 3074.00641452
14019 359.65 3074.00641452
14020 359.65 3074.00641452
14021 359.65 3074.00641452
14022 359.65 3074.00641452
14023 359.65 3074.00641452
14024 359.65 3074.00641452
14025 359.65 3074.00641452
14026 359.65 3074.00641452
14027 359.65 3074.00641452
14028 359.65 3074.00641452
14029 359.65 3074.00641452
14030 359.65 3074.00641452
14031 359.65 3074.00641452
14032 359.65 3074.00641452
14033 359.65 3074.00641452
14034 359.65 3074.00641452
14035 359.65 3074.00641452
14036 359.65 3074.00641452
14037 359.65 3074.00641452
14038 359.65 3074.00641452
14039 359.65 3074.00641452
14040 362.503 3096.68873876
14041 362.503 3096.68873876
14042 362.503 3096.68873876
14043 362.503 3096.68873876
14044 362.503 3096.68873876
14045 362.503 3096.68873876
14046 362.503 3096.68873876
14047 362.503 3096.68873876
14048 362.503 3096.68873876
14049 362.503 3096.68873876
14050 362.503 3096.68873876
14051 362.503 3096.68873876
14052 362.503 3096.68873876
14053 362.503 3096.68873876
14054 362.503 3096.68873876
14055 362.503 3096.68873876
14056 362.503 3096.68873876
14057 362.503 3096.68873876
14058 362.503 3096.68873876
14059 362.503 3096.68873876
14060 362.503 3096.68873876
14061 362.503 3096.68873876
14062 362.503 3096.68873876
14063 362.503 3096.68873876
14064 362.503 3096.68873876
14065 362.503 3096.68873876
14066 362.503 3096.68873876
14067 362.503 3096.68873876
14068 362.503 3096.68873876
14069 362.503 3096.68873876
14070 362.503 3096.68873876
14071 362.503 3096.68873876
14072 362.503 3096.68873876
14073 362.503 3096.68873876
14074 362.503 3096.68873876
14075 362.503 3096.68873876
14076 362.503 3096.68873876
14077 362.503 3096.68873876
14078 362.503 3096.68873876
14079 362.503 3096.68873876
14080 362.503 3096.68873876
14081 362.503 3096.68873876
14082 362.503 3096.68873876
14083 362.503 3096.68873876
14084 362.503 3096.68873876
14085 362.503 3096.68873876
14086 362.503 3096.68873876
14087 362.503 3096.68873876
14088 362.503 3096.68873876
14089 362.503 3096.68873876
14090 362.503 3096.68873876
14091 362.503 3096.68873876
14092 362.503 3096.68873876
14093 362.503 3096.68873876
14094 362.503 3096.68873876
14095 362.503 3096.68873876
14096 362.503 3096.68873876
14097 362.503 3096.68873876
14098 362.503 3096.68873876
14099 362.503 3096.68873876
14100 364.071 3109.14849726
14101 364.071 3109.14849726
14102 364.071 3109.14849726
14103 364.071 3109.14849726
14104 364.071 3109.14849726
14105 364.071 3109.14849726
14106 364.071 3109.14849726
14107 364.071 3109.14849726
14108 364.071 3109.14849726
14109 364.071 3109.14849726
14110 364.071 3109.14849726
14111 364.071 3109.14849726
14112 364.071 3109.14849726
14113 364.071 3109.14849726
14114 364.071 3109.14849726
14115 364.071 3109.14849726
14116 364.071 3109.14849726
14117 364.071 3109.14849726
14118 364.071 3109.14849726
14119 364.071 3109.14849726
14120 364.071 3109.14849726
14121 364.071 3109.14849726
14122 364.071 3109.14849726
14123 364.071 3109.14849726
14124 364.071 3109.14849726
14125 364.071 3109.14849726
14126 364.071 3109.14849726
14127 364.071 3109.14849726
14128 364.071 3109.14849726
14129 364.071 3109.14849726
14130 364.071 3109.14849726
14131 364.071 3109.14849726
14132 364.071 3109.14849726
14133 364.071 3109.14849726
14134 364.071 3109.14849726
14135 364.071 3109.14849726
14136 364.071 3109.14849726
14137 364.071 3109.14849726
14138 364.071 3109.14849726
14139 364.071 3109.14849726
14140 364.071 3109.14849726
14141 364.071 3109.14849726
14142 364.071 3109.14849726
14143 364.071 3109.14849726
14144 364.071 3109.14849726
14145 364.071 3109.14849726
14146 364.071 3109.14849726
14147 364.071 3109.14849726
14148 364.071 3109.14849726
14149 364.071 3109.14849726
14150 364.071 3109.14849726
14151 364.071 3109.14849726
14152 364.071 3109.14849726
14153 364.071 3109.14849726
14154 364.071 3109.14849726
14155 364.071 3109.14849726
14156 364.071 3109.14849726
14157 364.071 3109.14849726
14158 364.071 3109.14849726
14159 364.071 3109.14849726
14160 366.665 3129.75135304
14161 366.665 3129.75135304
14162 366.665 3129.75135304
14163 366.665 3129.75135304
14164 366.665 3129.75135304
14165 366.665 3129.75135304
14166 366.665 3129.75135304
14167 366.665 3129.75135304
14168 366.665 3129.75135304
14169 366.665 3129.75135304
14170 366.665 3129.75135304
14171 366.665 3129.75135304
14172 366.665 3129.75135304
14173 366.665 3129.75135304
14174 366.665 3129.75135304
14175 366.665 3129.75135304
14176 366.665 3129.75135304
14177 366.665 3129.75135304
14178 366.665 3129.75135304
14179 366.665 3129.75135304
14180 366.665 3129.75135304
14181 366.665 3129.75135304
14182 366.665 3129.75135304
14183 366.665 3129.75135304
14184 366.665 3129.75135304
14185 366.665 3129.75135304
14186 366.665 3129.75135304
14187 366.665 3129.75135304
14188 366.665 3129.75135304
14189 366.665 3129.75135304
14190 366.665 3129.75135304
14191 366.665 3129.75135304
14192 366.665 3129.75135304
14193 366.665 3129.75135304
14194 366.665 3129.75135304
14195 366.665 3129.75135304
14196 366.665 3129.75135304
14197 366.665 3129.75135304
14198 366.665 3129.75135304
14199 366.665 3129.75135304
14200 366.665 3129.75135304
14201 366.665 3129.75135304
14202 366.665 3129.75135304
14203 366.665 3129.75135304
14204 366.665 3129.75135304
14205 366.665 3129.75135304
14206 366.665 3129.75135304
14207 366.665 3129.75135304
14208 366.665 3129.75135304
14209 366.665 3129.75135304
14210 366.665 3129.75135304
14211 366.665 3129.75135304
14212 366.665 3129.75135304
14213 366.665 3129.75135304
14214 366.665 3129.75135304
14215 366.665 3129.75135304
14216 366.665 3129.75135304
14217 366.665 3129.75135304
14218 366.665 3129.75135304
14219 366.665 3129.75135304
14220 369.768 3154.38118528
14221 369.768 3154.38118528
14222 369.768 3154.38118528
14223 369.768 3154.38118528
14224 369.768 3154.38118528
14225 369.768 3154.38118528
14226 369.768 3154.38118528
14227 369.768 3154.38118528
14228 369.768 3154.38118528
14229 369.768 3154.38118528
14230 369.768 3154.38118528
14231 369.768 3154.38118528
14232 369.768 3154.38118528
14233 369.768 3154.38118528
14234 369.768 3154.38118528
14235 369.768 3154.38118528
14236 369.768 3154.38118528
14237 369.768 3154.38118528
14238 369.768 3154.38118528
14239 369.768 3154.38118528
14240 369.768 3154.38118528
14241 369.768 3154.38118528
14242 369.768 3154.38118528
14243 369.768 3154.38118528
14244 369.768 3154.38118528
14245 369.768 3154.38118528
14246 369.768 3154.38118528
14247 369.768 3154.38118528
14248 369.768 3154.38118528
14249 369.768 3154.38118528
14250 369.768 3154.38118528
14251 369.768 3154.38118528
14252 369.768 3154.38118528
14253 369.768 3154.38118528
14254 369.768 3154.38118528
14255 369.768 3154.38118528
14256 369.768 3154.38118528
14257 369.768 3154.38118528
14258 369.768 3154.38118528
14259 369.768 3154.38118528
14260 369.768 3154.38118528
14261 369.768 3154.38118528
14262 369.768 3154.38118528
14263 369.768 3154.38118528
14264 369.768 3154.38118528
14265 369.768 3154.38118528
14266 369.768 3154.38118528
14267 369.768 3154.38118528
14268 369.768 3154.38118528
14269 369.768 3154.38118528
14270 369.768 3154.38118528
14271 369.768 3154.38118528
14272 369.768 3154.38118528
14273 369.768 3154.38118528
14274 369.768 3154.38118528
14275 369.768 3154.38118528
14276 369.768 3154.38118528
14277 369.768 3154.38118528
14278 369.768 3154.38118528
14279 369.768 3154.38118528
14280 373.384 3183.06171093
14281 373.384 3183.06171093
14282 373.384 3183.06171093
14283 373.384 3183.06171093
14284 373.384 3183.06171093
14285 373.384 3183.06171093
14286 373.384 3183.06171093
14287 373.384 3183.06171093
14288 373.384 3183.06171093
14289 373.384 3183.06171093
14290 373.384 3183.06171093
14291 373.384 3183.06171093
14292 373.384 3183.06171093
14293 373.384 3183.06171093
14294 373.384 3183.06171093
14295 373.384 3183.06171093
14296 373.384 3183.06171093
14297 373.384 3183.06171093
14298 373.384 3183.06171093
14299 373.384 3183.06171093
